102352610405511,225555584244738,true
102352610405511,227688767181124,false
225555584244738,227688767181124,false
102352610405511,256514611869723,true
225555584244738,256514611869723,false
227688767181124,256514611869723,false
102352610405511,348440006434670,true
225555584244738,348440006434670,true
227688767181124,348440006434670,false
256514611869723,348440006434670,true
102352610405511,231691013749633,true
225555584244738,231691013749633,true
227688767181124,231691013749633,true
231691013749633,256514611869723,true
231691013749633,348440006434670,false
102352610405511,335532744435166,false
225555584244738,335532744435166,false
227688767181124,335532744435166,false
256514611869723,335532744435166,true
335532744435166,348440006434670,true
231691013749633,335532744435166,true
102352610405511,131875812841558,false
131875812841558,225555584244738,false
131875812841558,227688767181124,false
131875812841558,256514611869723,true
131875812841558,348440006434670,true
131875812841558,231691013749633,true
131875812841558,335532744435166,true
102352610405511,248130961769228,true
225555584244738,248130961769228,false
227688767181124,248130961769228,false
248130961769228,256514611869723,true
248130961769228,348440006434670,true
231691013749633,248130961769228,true
248130961769228,335532744435166,true
131875812841558,248130961769228,true
102352610405511,297038049385564,true
225555584244738,297038049385564,false
227688767181124,297038049385564,false
256514611869723,297038049385564,true
297038049385564,348440006434670,true
231691013749633,297038049385564,true
297038049385564,335532744435166,false
131875812841558,297038049385564,true
248130961769228,297038049385564,true
102352610405511,328882441271272,false
225555584244738,328882441271272,true
227688767181124,328882441271272,false
256514611869723,328882441271272,true
328882441271272,348440006434670,true
231691013749633,328882441271272,true
328882441271272,335532744435166,false
131875812841558,328882441271272,false
248130961769228,328882441271272,true
297038049385564,328882441271272,false
102352610405511,253965664275076,false
225555584244738,253965664275076,false
227688767181124,253965664275076,false
253965664275076,256514611869723,true
253965664275076,348440006434670,true
231691013749633,253965664275076,true
253965664275076,335532744435166,false
131875812841558,253965664275076,false
248130961769228,253965664275076,true
253965664275076,297038049385564,false
253965664275076,328882441271272,false
102352610405511,235741803116821,false
225555584244738,235741803116821,false
227688767181124,235741803116821,true
235741803116821,256514611869723,false
235741803116821,348440006434670,false
231691013749633,235741803116821,true
235741803116821,335532744435166,false
131875812841558,235741803116821,false
235741803116821,248130961769228,false
235741803116821,297038049385564,false
235741803116821,328882441271272,false
235741803116821,253965664275076,false
102352610405511,334803384020623,true
225555584244738,334803384020623,false
227688767181124,334803384020623,false
256514611869723,334803384020623,true
334803384020623,348440006434670,true
231691013749633,334803384020623,true
334803384020623,335532744435166,true
131875812841558,334803384020623,true
248130961769228,334803384020623,true
297038049385564,334803384020623,false
328882441271272,334803384020623,true
253965664275076,334803384020623,true
235741803116821,334803384020623,false
102352610405511,248114701523982,true
225555584244738,248114701523982,false
227688767181124,248114701523982,false
248114701523982,256514611869723,true
248114701523982,348440006434670,true
231691013749633,248114701523982,true
248114701523982,335532744435166,true
131875812841558,248114701523982,true
248114701523982,248130961769228,true
248114701523982,297038049385564,false
248114701523982,328882441271272,false
248114701523982,253965664275076,false
235741803116821,248114701523982,false
248114701523982,334803384020623,true
102352610405511,337568447505703,false
225555584244738,337568447505703,true
227688767181124,337568447505703,false
256514611869723,337568447505703,true
337568447505703,348440006434670,true
231691013749633,337568447505703,true
335532744435166,337568447505703,false
131875812841558,337568447505703,false
248130961769228,337568447505703,true
297038049385564,337568447505703,true
328882441271272,337568447505703,true
253965664275076,337568447505703,false
235741803116821,337568447505703,false
334803384020623,337568447505703,true
248114701523982,337568447505703,true
102352610405511,163777893819292,true
163777893819292,225555584244738,true
163777893819292,227688767181124,false
163777893819292,256514611869723,true
163777893819292,348440006434670,true
163777893819292,231691013749633,true
163777893819292,335532744435166,true
131875812841558,163777893819292,false
163777893819292,248130961769228,true
163777893819292,297038049385564,true
163777893819292,328882441271272,false
163777893819292,253965664275076,false
163777893819292,235741803116821,false
163777893819292,334803384020623,true
163777893819292,248114701523982,true
163777893819292,337568447505703,false
102352610405511,198684898056503,false
198684898056503,225555584244738,true
198684898056503,227688767181124,false
198684898056503,256514611869723,true
198684898056503,348440006434670,true
198684898056503,231691013749633,true
198684898056503,335532744435166,false
131875812841558,198684898056503,false
198684898056503,248130961769228,true
198684898056503,297038049385564,false
198684898056503,328882441271272,false
198684898056503,253965664275076,false
198684898056503,235741803116821,false
198684898056503,334803384020623,true
198684898056503,248114701523982,true
198684898056503,337568447505703,false
163777893819292,198684898056503,false
102352610405511,205277318164948,true
205277318164948,225555584244738,true
205277318164948,227688767181124,true
205277318164948,256514611869723,true
205277318164948,348440006434670,true
205277318164948,231691013749633,true
205277318164948,335532744435166,true
131875812841558,205277318164948,true
205277318164948,248130961769228,false
205277318164948,297038049385564,true
205277318164948,328882441271272,true
205277318164948,253965664275076,true
205277318164948,235741803116821,false
205277318164948,334803384020623,true
205277318164948,248114701523982,true
205277318164948,337568447505703,true
163777893819292,205277318164948,true
198684898056503,205277318164948,true
102352610405511,113807736615426,true
113807736615426,225555584244738,true
113807736615426,227688767181124,false
113807736615426,256514611869723,true
113807736615426,348440006434670,true
113807736615426,231691013749633,true
113807736615426,335532744435166,true
113807736615426,131875812841558,true
113807736615426,248130961769228,true
113807736615426,297038049385564,true
113807736615426,328882441271272,true
113807736615426,253965664275076,false
113807736615426,235741803116821,false
113807736615426,334803384020623,true
113807736615426,248114701523982,true
113807736615426,337568447505703,true
113807736615426,163777893819292,true
113807736615426,198684898056503,false
113807736615426,205277318164948,true
102352610405511,255603273103218,false
225555584244738,255603273103218,true
227688767181124,255603273103218,true
255603273103218,256514611869723,false
255603273103218,348440006434670,false
231691013749633,255603273103218,true
255603273103218,335532744435166,false
131875812841558,255603273103218,false
248130961769228,255603273103218,false
255603273103218,297038049385564,false
255603273103218,328882441271272,true
253965664275076,255603273103218,false
235741803116821,255603273103218,false
255603273103218,334803384020623,false
248114701523982,255603273103218,false
255603273103218,337568447505703,false
163777893819292,255603273103218,false
198684898056503,255603273103218,true
205277318164948,255603273103218,false
113807736615426,255603273103218,true
102352610405511,273642965497716,true
225555584244738,273642965497716,false
227688767181124,273642965497716,false
256514611869723,273642965497716,true
273642965497716,348440006434670,true
231691013749633,273642965497716,true
273642965497716,335532744435166,true
131875812841558,273642965497716,true
248130961769228,273642965497716,true
273642965497716,297038049385564,true
273642965497716,328882441271272,true
253965664275076,273642965497716,true
235741803116821,273642965497716,false
273642965497716,334803384020623,true
248114701523982,273642965497716,true
273642965497716,337568447505703,true
163777893819292,273642965497716,true
198684898056503,273642965497716,true
205277318164948,273642965497716,true
113807736615426,273642965497716,true
255603273103218,273642965497716,false
102352610405511,278403245467928,true
225555584244738,278403245467928,false
227688767181124,278403245467928,false
256514611869723,278403245467928,true
278403245467928,348440006434670,true
231691013749633,278403245467928,true
278403245467928,335532744435166,true
131875812841558,278403245467928,true
248130961769228,278403245467928,false
278403245467928,297038049385564,false
278403245467928,328882441271272,false
253965664275076,278403245467928,true
235741803116821,278403245467928,false
278403245467928,334803384020623,true
248114701523982,278403245467928,true
278403245467928,337568447505703,false
163777893819292,278403245467928,true
198684898056503,278403245467928,false
205277318164948,278403245467928,false
113807736615426,278403245467928,false
255603273103218,278403245467928,false
273642965497716,278403245467928,true
102352610405511,300668967364408,true
225555584244738,300668967364408,false
227688767181124,300668967364408,false
256514611869723,300668967364408,true
300668967364408,348440006434670,true
231691013749633,300668967364408,true
300668967364408,335532744435166,true
131875812841558,300668967364408,true
248130961769228,300668967364408,true
297038049385564,300668967364408,false
300668967364408,328882441271272,false
